sha256,count,package,relative_path
45233a467492047671a623594937e14e7e5d756eef809ba0ba88d5c59df1a1f1,2,Keith_Soyka_Code_&_Context,GestaltView-One👾.md
45233a467492047671a623594937e14e7e5d756eef809ba0ba88d5c59df1a1f1,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView-OneЁЯС╛.md
e33d9c215c4edfe31c0a513a5120e4c9965d3ea4ccc08d203b3b7f98b4f0cffb,2,Keith_Soyka_Code_&_Context,JournalChat-Recovery-Support.tsx
e33d9c215c4edfe31c0a513a5120e4c9965d3ea4ccc08d203b3b7f98b4f0cffb,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/JournalChat-Recovery-Support.tsx
a5314daf6b1c0ae8b9b21db66a75c7c6d6fd37eec3613ba18ba701aefd0319cb,2,Keith_Soyka_Code_&_Context,ContinuumCodexTimeline.tsx
a5314daf6b1c0ae8b9b21db66a75c7c6d6fd37eec3613ba18ba701aefd0319cb,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ContinuumCodexTimeline.tsx
cc108fab41b5a7a1839d29d18f26d99938c9b6a1942cae55c47d5d7f03776a19,2,Keith_Soyka_Code_&_Context,safety-report.json.txt
cc108fab41b5a7a1839d29d18f26d99938c9b6a1942cae55c47d5d7f03776a19,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/safety-report.json.txt
cccd5dc6a9416a256d36f96885fad02997c9f68b7f18c0977c07b72976eabc2b,2,Keith_Soyka_Code_&_Context,GeminiDialoguePlayer.tsx
cccd5dc6a9416a256d36f96885fad02997c9f68b7f18c0977c07b72976eabc2b,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GeminiDialoguePlayer.tsx
d2ce5f3ae751caa8ba04362139606b2b5fa0f8c7180f35491339892124775ebe,2,Keith_Soyka_Code_&_Context,voice_to_text.py
d2ce5f3ae751caa8ba04362139606b2b5fa0f8c7180f35491339892124775ebe,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/voice_to_text.py
4c44a6835bc139c60fa0500624345cf0230c1a65823408215e87d5e81c321efc,2,Keith_Soyka_Code_&_Context,ollama_adapter.py
4c44a6835bc139c60fa0500624345cf0230c1a65823408215e87d5e81c321efc,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ollama_adapter.py
5caab430aa593c4444ec2d23d03466ced89e27894c1317c18330e55c39b3f91c,2,Keith_Soyka_Code_&_Context,gestaltview_seed.py
5caab430aa593c4444ec2d23d03466ced89e27894c1317c18330e55c39b3f91c,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/gestaltview_seed.py
2505dac5d82c33f626e4965791426a9c332e27ef797532971994d4c4030f1544,2,Keith_Soyka_Code_&_Context,Nvidia CEO is a good dude right_ Which AI company (2).pdf
2505dac5d82c33f626e4965791426a9c332e27ef797532971994d4c4030f1544,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Nvidia CEO is a good dude right_ Which AI company (2).pdf
8099083962403238f66ffc30ab0138baa47dbc12586a6a904ac52ad5e5a984bc,2,Keith_Soyka_Code_&_Context,anthropic_adapter.py
8099083962403238f66ffc30ab0138baa47dbc12586a6a904ac52ad5e5a984bc,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/anthropic_adapter.py
618bc228c73d08b24f2eb0f031ea4ed76a24c367871fe2c5abfd583b4b3808a4,2,Keith_Soyka_Code_&_Context,architecture-components.md
618bc228c73d08b24f2eb0f031ea4ed76a24c367871fe2c5abfd583b4b3808a4,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/architecture-components.md
7a094e480b96bb6400df90d19be5157ff76acc82f83bf17fb91d3a985a3cff10,2,Keith_Soyka_Code_&_Context,pytest.ini
7a094e480b96bb6400df90d19be5157ff76acc82f83bf17fb91d3a985a3cff10,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/pytest.ini
7dfcff08b82ad330713a2d3b7cc33e95a420517d8339151ad7e10aa502e2c35e,2,Keith_Soyka_Code_&_Context,prompt_templates_enhanced.py
7dfcff08b82ad330713a2d3b7cc33e95a420517d8339151ad7e10aa502e2c35e,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/prompt_templates_enhanced.py
642a72475febcde8a1d7c62a57caead9abd8b6abc65e879f5142e23cefd5373d,2,Keith_Soyka_Code_&_Context,llm_service_bootstrap.py
642a72475febcde8a1d7c62a57caead9abd8b6abc65e879f5142e23cefd5373d,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/llm_service_bootstrap.py
0be815a96bdedda289f24fa90d16f2040cf3fe50ba0acf15dfdd9634bfa0d721,2,Keith_Soyka_Code_&_Context,Gestaltview_V8_7_23_25_©️🔐 Keith Soyka.py (1) (1).txt
0be815a96bdedda289f24fa90d16f2040cf3fe50ba0acf15dfdd9634bfa0d721,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Gestaltview_V8_7_23_25_┬йя╕ПЁЯФР Keith Soyka.py (1) (1).txt
69086b86673aeee07acdb8b3380a6f325a1226b23df554515564508cdb978b7d,2,Keith_Soyka_Code_&_Context,WelcomeExperience.tsx
69086b86673aeee07acdb8b3380a6f325a1226b23df554515564508cdb978b7d,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/WelcomeExperience.tsx
8c0d2f711041fd728214431a13acd8e7aa6ab4c10edc02162d62af567c7d7a16,2,Keith_Soyka_Code_&_Context,api-sequence.md
8c0d2f711041fd728214431a13acd8e7aa6ab4c10edc02162d62af567c7d7a16,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/api-sequence.md
03ae229502fc42597f32a29a64ecf02a09bc32535728a3118f1239d787fe7395,2,Keith_Soyka_Code_&_Context,GestaltView_Comprehensive_Schema.json.txt
03ae229502fc42597f32a29a64ecf02a09bc32535728a3118f1239d787fe7395,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView_Comprehensive_Schema.json.txt
f23c2360d257422ea238f477fcc5aef67ecd6a93e7ffea0340eaa858cde5e42c,2,Keith_Soyka_Code_&_Context,ValidationWall.tsx
f23c2360d257422ea238f477fcc5aef67ecd6a93e7ffea0340eaa858cde5e42c,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ValidationWall.tsx
b469eab2dea75eadc81a3f02fea2f5565cc31902cc3c04cc829d2b89e37682e1,2,Keith_Soyka_Code_&_Context,BrainSparksStation.tsx
b469eab2dea75eadc81a3f02fea2f5565cc31902cc3c04cc829d2b89e37682e1,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/BrainSparksStation.tsx
80e9ae61d084459ae0d440c4fea89aa2fbea49fad18810526a9766ca1800ca32,2,Keith_Soyka_Code_&_Context,GestaltView_AI_Collaborator_Engine_1_31_26.md
80e9ae61d084459ae0d440c4fea89aa2fbea49fad18810526a9766ca1800ca32,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView_AI_Collaborator_Engine_1_31_26.md
65b0d380d4954ac1485e6766a62b7581ae408ddf1d28bc2f5d5f0cbbfe647239,2,Keith_Soyka_Code_&_Context,Resume_Rockstar_v2.1.0_Summary.txt
65b0d380d4954ac1485e6766a62b7581ae408ddf1d28bc2f5d5f0cbbfe647239,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Resume_Rockstar_v2.1.0_Summary.txt
2f53c06cbf60842b5b401150540a04ea8bd21541c519ffe57eca45d7e6e44245,2,Keith_Soyka_Code_&_Context,Neural-Handshake🧠🤙🏻.md
2f53c06cbf60842b5b401150540a04ea8bd21541c519ffe57eca45d7e6e44245,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Neural-HandshakeЁЯзаЁЯдЩЁЯП╗.md
56f35201b834a90bd90feb0a06be3d7a8fbf557f2d675025fbb47d3cb321c945,2,Keith_Soyka_Code_&_Context,ADHD_Power_Up_🔋.md
56f35201b834a90bd90feb0a06be3d7a8fbf557f2d675025fbb47d3cb321c945,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ADHD_Power_Up_ЁЯФЛ.md
1ad0146ae633fdd8c2468e33fbf2ac6ee2f1e0c8c2b123524e45a62b789bacc6,2,Keith_Soyka_Code_&_Context,AIChat.tsx
1ad0146ae633fdd8c2468e33fbf2ac6ee2f1e0c8c2b123524e45a62b789bacc6,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/AIChat.tsx
49909f60dc05eebaaa2ad1e3e818da92ddfa119fc34fc032f55b659656c275ae,2,Keith_Soyka_Code_&_Context,README.md
49909f60dc05eebaaa2ad1e3e818da92ddfa119fc34fc032f55b659656c275ae,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/README.md
922c98e6f5146439d7bc658f5a63e4237be556481d9359e6f97828c44ed886bd,2,Keith_Soyka_Code_&_Context,context_weaver.py
922c98e6f5146439d7bc658f5a63e4237be556481d9359e6f97828c44ed886bd,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/context_weaver.py
60d87df3282a624d2a37ab86831b0dffda53204fa4c047fb5ca977294a69d2ad,2,Keith_Soyka_Code_&_Context,useSpeechRecognition.ts
60d87df3282a624d2a37ab86831b0dffda53204fa4c047fb5ca977294a69d2ad,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/useSpeechRecognition.ts
1e72733668dedf7ea7e9a9d0330bca6526dc9c274e3a8af371961161b396dd37,2,Keith_Soyka_Code_&_Context,resume-rockstar-portal.txt
1e72733668dedf7ea7e9a9d0330bca6526dc9c274e3a8af371961161b396dd37,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/resume-rockstar-portal.txt
14dbfcdc12055341c6f29303cb98200b8a2dc6ef812487fcd4a261e6df27a5f4,2,Keith_Soyka_Code_&_Context,gemini_adapter.py
14dbfcdc12055341c6f29303cb98200b8a2dc6ef812487fcd4a261e6df27a5f4,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/gemini_adapter.py
bd2ba7159981d1836e1a96b3cfb47a60abd74c484f48c67c0ad748df25b88990,2,Keith_Soyka_Code_&_Context,ai_orchestrator (1).py
bd2ba7159981d1836e1a96b3cfb47a60abd74c484f48c67c0ad748df25b88990,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/ai_orchestrator (1).py
cc4472ddfe399f7b9bc727a9ecd076e41d959a654e0245840a2d7d6cf8cfaa58,2,Keith_Soyka_Code_&_Context,VibeCoderDemo.tsx
cc4472ddfe399f7b9bc727a9ecd076e41d959a654e0245840a2d7d6cf8cfaa58,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/VibeCoderDemo.tsx
f708385626504491e1768d793215d1b4430a651861ce9ee59d83a2f5f9e258a9,2,Keith_Soyka_Code_&_Context,llmrouter.py
f708385626504491e1768d793215d1b4430a651861ce9ee59d83a2f5f9e258a9,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/llmrouter.py
478c5906922c1613b6bbe5f3de26073ac195103228b6297197d1e63358d8f7d0,2,Keith_Soyka_Code_&_Context,SymbioCoder🪄💻👾.md
478c5906922c1613b6bbe5f3de26073ac195103228b6297197d1e63358d8f7d0,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/SymbioCoderЁЯкДЁЯТ╗ЁЯС╛.md
5067c4a052466e43e1a52f11afefc14541c70877a43caf907d33f6021a99f29e,2,Keith_Soyka_Code_&_Context,Resume_Rockstar_SQL.md
5067c4a052466e43e1a52f11afefc14541c70877a43caf907d33f6021a99f29e,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Resume_Rockstar_SQL.md
b79ff48428d8f1aff1e4a98ff90ebef731934c5d83f408510b73dae066cdd8da,2,Keith_Soyka_Code_&_Context,Dockerfile.fixed.txt
b79ff48428d8f1aff1e4a98ff90ebef731934c5d83f408510b73dae066cdd8da,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Dockerfile.fixed.txt
c48f67fd8597053fd59cb7b4f09172407885e18bd319922ae239b36abf3ee90d,2,Keith_Soyka_Code_&_Context,notion_adapter.py
c48f67fd8597053fd59cb7b4f09172407885e18bd319922ae239b36abf3ee90d,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/notion_adapter.py
c6a387c9d2c9436ba6471bdb6e2a1943a30cd2918af2de6faed21d0d9284b57e,2,Keith_Soyka_Code_&_Context,GestaltView_Complete_Framework_All_Modules.md.txt
c6a387c9d2c9436ba6471bdb6e2a1943a30cd2918af2de6faed21d0d9284b57e,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView_Complete_Framework_All_Modules.md.txt
c8d78d0b909ac1251d33ee6285cfc4cdad6d01b218500d3da1084b4c1be5e982,2,Keith_Soyka_Code_&_Context,Keith Soyka Resume (1).pdf
c8d78d0b909ac1251d33ee6285cfc4cdad6d01b218500d3da1084b4c1be5e982,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Keith Soyka Resume (1).pdf
74923250acc29576e358d617de71a0415c21985f52a253f77a921b7df7c3fce4,2,Keith_Soyka_Code_&_Context,AddictionRecoveryExhibit.tsx
74923250acc29576e358d617de71a0415c21985f52a253f77a921b7df7c3fce4,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/AddictionRecoveryExhibit.tsx
0525244ba580e842574a921e77da66bd0b61d3978a685bfcc18a852c0b0c5a63,2,Keith_Soyka_Code_&_Context,adhd_power_up_routes.py
0525244ba580e842574a921e77da66bd0b61d3978a685bfcc18a852c0b0c5a63,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/adhd_power_up_routes.py
80fcd2c4059acc8c3f01d98e825ba30e9842ceeb91dcc37204af8d326a3068b7,2,Keith_Soyka_Code_&_Context,route (2).ts
80fcd2c4059acc8c3f01d98e825ba30e9842ceeb91dcc37204af8d326a3068b7,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/route (2).ts
f9d775797726a1a0cb0c41b36fb5f0cea28702c7af2b2751614463ab32f95421,2,Keith_Soyka_Code_&_Context,Resume Rockstar Full-Stack Development and Deployment Pipeline.json
f9d775797726a1a0cb0c41b36fb5f0cea28702c7af2b2751614463ab32f95421,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Resume Rockstar Full-Stack Development and Deployment Pipeline.json
042038eeb368e89d568ec3b25ebb6f11b5c4cf7cce05fc2f92a96160fa393d1f,2,Keith_Soyka_Code_&_Context,billy-api.txt
042038eeb368e89d568ec3b25ebb6f11b5c4cf7cce05fc2f92a96160fa393d1f,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/billy-api.txt
84bdf09f12259cdbc2982431dc839beacbdc18c5b363d086f4e0525df2e6c6dd,2,Keith_Soyka_Code_&_Context,Dockerfile.bootstrap
84bdf09f12259cdbc2982431dc839beacbdc18c5b363d086f4e0525df2e6c6dd,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Dockerfile.bootstrap
d5cbb37561032e88c1ef33495fe89f853d75a72e0d699667ff2603d53fe0454d,2,Keith_Soyka_Code_&_Context,GestaltViewMetricsDashboard.tsx
d5cbb37561032e88c1ef33495fe89f853d75a72e0d699667ff2603d53fe0454d,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltViewMetricsDashboard.tsx
bea599e39dd3af98ee945d1f22674c386bed57cc6e0a349d44bb92511707a4af,2,Keith_Soyka_Code_&_Context,test_services.py
bea599e39dd3af98ee945d1f22674c386bed57cc6e0a349d44bb92511707a4af,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/test_services.py
bb765f2eabec2926c9a1e36f8544f9271034880cc6966b2a1ad768ef2c2a90ef,2,Keith_Soyka_Code_&_Context,GestaltView_Dynamic_Constitutional_Kit_January_11th_2026.pdf
bb765f2eabec2926c9a1e36f8544f9271034880cc6966b2a1ad768ef2c2a90ef,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/GestaltView_Dynamic_Constitutional_Kit_January_11th_2026.pdf
1c76e4f402fc52baf7221effe5051b728570301b19801ffae516340163121ba4,2,Keith_Soyka_Code_&_Context,test_integration.py
1c76e4f402fc52baf7221effe5051b728570301b19801ffae516340163121ba4,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/test_integration.py
7b88b520e73d925a5b0263e81ce72d83e0e47d72e95dad42927fcc8a8b77778e,2,Keith_Soyka_Code_&_Context,auth.py
7b88b520e73d925a5b0263e81ce72d83e0e47d72e95dad42927fcc8a8b77778e,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/auth.py
a32ccc4af207f2924480bc1d3c2a762e7dff44eba492e1335a2b46a29298f0c7,2,Keith_Soyka_Code_&_Context,plk_engine.py
a32ccc4af207f2924480bc1d3c2a762e7dff44eba492e1335a2b46a29298f0c7,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/plk_engine.py
fb560246e67c42b92223aa792229545574a338d4086899188fdf8ae64731361d,2,Keith_Soyka_Code_&_Context,AudioPlayer.tsx
fb560246e67c42b92223aa792229545574a338d4086899188fdf8ae64731361d,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/AudioPlayer.tsx
c938fb6fe4367c6e18f26c0fc6777a8aeede2d659221356ae316494a1ba2fdde,2,Keith_Soyka_Code_&_Context,Resume_Rockstar_Concierge_Repo.txt
c938fb6fe4367c6e18f26c0fc6777a8aeede2d659221356ae316494a1ba2fdde,2,gestaltview-v2-main,gestaltview-v2-main/.Perplexity/Resume_Rockstar_Concierge_Repo.txt
bbfffb4e663dc640ef351b4d52cb0965d6fc76c772073cd79244abc4e8d08637,2,May_August_GestaltView_Create,GestaltView_Brain_Logic_9_15_25 (1).txt
bbfffb4e663dc640ef351b4d52cb0965d6fc76c772073cd79244abc4e8d08637,2,Screenshots_Thoughts_More,GestaltView_Brain_Logic_9_15_25 (1).txt
cee07ff7436f006f00f27d0ece6d3df0b797648ea2666eac490f7513b566dc6a,2,May_August_GestaltView_Create,GestaltView_9_18_25.md.txt
cee07ff7436f006f00f27d0ece6d3df0b797648ea2666eac490f7513b566dc6a,2,Screenshots_Thoughts_More,GestaltView_9_18_25.md.txt
92506ac3488a39cb90e710a3a58e82c07b20add48f408eb1199a5c583db8524d,2,May_August_GestaltView_Create,GestaltView Unified Schema.md.txt
92506ac3488a39cb90e710a3a58e82c07b20add48f408eb1199a5c583db8524d,2,Screenshots_Thoughts_More,GestaltView Unified Schema.md.txt
ba1e3c1f5e9e5d38c4b54e4c1182dc3a9f6deec5c07cd0d9fcf677c065a60f6e,2,May_August_GestaltView_Create,Screenshot Compilation 6_19_25.pdf
ba1e3c1f5e9e5d38c4b54e4c1182dc3a9f6deec5c07cd0d9fcf677c065a60f6e,2,Screenshots_Thoughts_More,Screenshot Compilation 6_19_25.pdf
64894e5f8d49d711fba2e7ca260621039dc953697416108acf5e8f1656bda3c7,2,May_August_GestaltView_Create,Thread To Integrate And Streamline For Maximum Impact 6_23_25.pdf
64894e5f8d49d711fba2e7ca260621039dc953697416108acf5e8f1656bda3c7,2,May_August_GestaltView_Create,Analysis of Your Screenshots (1).pdf
de86721931e4164eccdc12b4199b219a170ee23833579a945e84a3c2e383ce2e,2,May_August_GestaltView_Create,Screenshots #6.pdf
de86721931e4164eccdc12b4199b219a170ee23833579a945e84a3c2e383ce2e,2,Screenshots_Thoughts_More,Screenshots #6.pdf
bdd4b1996842551e0b44305498696fa9a1320343518a50d4d57b5931700ea88d,2,May_August_GestaltView_Create,Thought-Partner-NotebookLM-Multiple-Notebooks (1).pdf
bdd4b1996842551e0b44305498696fa9a1320343518a50d4d57b5931700ea88d,2,Screenshots_Thoughts_More,Thought-Partner-NotebookLM-Multiple-Notebooks (1).pdf
980e7155d842f221bd2f72b1e3e6bd8c45f5be749ed3af612896265a7477c815,2,May_August_GestaltView_Create,GestaltView_Complete_9_6_25.md.txt
980e7155d842f221bd2f72b1e3e6bd8c45f5be749ed3af612896265a7477c815,2,Screenshots_Thoughts_More,GestaltView_Complete_9_6_25.md.txt
82206ca162ffebb60c436eae644a19cf08d10bd12071b5d4619e2fed93da5c05,2,May_August_GestaltView_Create,GestaltView_Features.md.txt
82206ca162ffebb60c436eae644a19cf08d10bd12071b5d4619e2fed93da5c05,2,Screenshots_Thoughts_More,GestaltView_Features.md.txt
a4d7b4ca4ae686f8b7d2645cbe02ae1b62c9c29b29abd657a1b2feac4f1a3ec2,2,May_August_GestaltView_Create,The GestaltView Blueprint_ A Manifesto for Consciousness-Serving AI.md.txt
a4d7b4ca4ae686f8b7d2645cbe02ae1b62c9c29b29abd657a1b2feac4f1a3ec2,2,Screenshots_Thoughts_More,The GestaltView Blueprint_ A Manifesto for Consciousness-Serving AI.md.txt
6f12d779f203cac05c4ed49b1bf834766d80f97950ff46029f37b5a4d5930db7,2,May_August_GestaltView_Create,Profound Realizations 6_19_25.pdf
6f12d779f203cac05c4ed49b1bf834766d80f97950ff46029f37b5a4d5930db7,2,Screenshots_Thoughts_More,Profound Realizations 6_19_25.pdf
4dd39a4f2f01b416668ff54fb8f08e53622b80041c9d614518a87fd24a012102,2,May_August_GestaltView_Create,GestaltView_Enhanced_9_6_25.md.txt
4dd39a4f2f01b416668ff54fb8f08e53622b80041c9d614518a87fd24a012102,2,Screenshots_Thoughts_More,GestaltView_Enhanced_9_6_25.md.txt
db32c9c77bcd53b3312597a363b94e1d8ea7844fad31e185213f8a70d18b49bf,2,May_August_GestaltView_Create,GestaltView_Jupyter_Notebook_9_18_25.md.txt
db32c9c77bcd53b3312597a363b94e1d8ea7844fad31e185213f8a70d18b49bf,2,Screenshots_Thoughts_More,GestaltView_Jupyter_Notebook_9_18_25.md.txt
c40b4c4613c6f23f30c0f0ee6ef9a0c1a41515fe68703fe23b0193f2f51e9e37,2,May_August_GestaltView_Create,gestalt_core.py.txt
c40b4c4613c6f23f30c0f0ee6ef9a0c1a41515fe68703fe23b0193f2f51e9e37,2,Screenshots_Thoughts_More,gestalt_core.py.txt
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2,gestaltview-v2-main,gestaltview-v2-main/.gitkeep
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2,gestaltview-v2-main,gestaltview-v2-main/client/public/.gitkeep
561bd8f80a3916b57a976557314d2c54014a9f154a536522cda74421ed4aaaf2,2,gestaltview-v2-main,gestaltview-v2-main/client/public/audio/3libras-apc.mp3
561bd8f80a3916b57a976557314d2c54014a9f154a536522cda74421ed4aaaf2,2,gestaltview-v2-main,gestaltview-v2-main/client/public/audio/3libras-bilateral.mp3
ffc813c8d21e3dc951da879490c1e28adaab9832473718145ad1788ead5b1d4b,2,gestaltview-v2-main,gestaltview-v2-main/client/public/audio/Nutshell (Alice In Chains).mp3
ffc813c8d21e3dc951da879490c1e28adaab9832473718145ad1788ead5b1d4b,2,gestaltview-v2-main,gestaltview-v2-main/client/public/audio/nutshell-aic.mp3
